entity,n_with,mean_target_with,enc_with,global_mean_with,n_without,mean_target_without,enc_without,global_mean_without,obs_gained,enc_abs_diff,entity_col
BALLYDOYLE RACING,8,9.980250549188565,9.652234510505393,9.389821679558855,8,9.980250549188565,9.645348961225418,9.377427690854901,0,0.006885549279974867,consignor_target_enc
"BALLYDOYLE STABLES, IRELAND",175,10.054453535364976,10.018527489105185,9.389821679558855,171,10.046120541245703,10.009176184870519,9.377427690854901,4,0.009351304234666458,consignor_target_enc
BALLYGALLON STUD LTD.,2,9.179402670117138,9.354751844651902,9.389821679558855,2,9.179402670117138,9.344423520731942,9.377427690854901,0,0.010328323919960525,consignor_target_enc
"BALLYMADDEN, IRELAND",3,8.15364515174326,9.104550173139872,9.389821679558855,3,8.15364515174326,9.095016335675293,9.377427690854901,0,0.00953383746457881,consignor_target_enc
"BALLYSHANNON STUD, IRELAND",1,9.95227771670556,9.440954046572193,9.389821679558855,1,9.95227771670556,9.429686784114052,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"BANSHA HOUSE STABLES, IRELAND",7,10.537925669934594,9.862570381478278,9.389821679558855,4,10.11018160870273,9.586785953097138,9.377427690854901,3,0.27578442838114015,consignor_target_enc
BARBURY CASTLE STABLES,20,8.852749573603583,9.031773608922007,9.389821679558855,20,8.852749573603583,9.027642279354021,9.377427690854901,0,0.0041313295679863415,consignor_target_enc
"BARODA & COLBINSTOWN STUDS, IRELAND",4,9.600402289037016,9.449987567981186,9.389821679558855,3,9.961471988243941,9.512207144098527,9.377427690854901,1,0.06221957611734119,consignor_target_enc
"BARODA STUD, IRELAND",363,9.655861885352653,9.64872944015711,9.389821679558855,317,9.666485612266811,9.657645920480514,9.377427690854901,46,0.00891648032340342,consignor_target_enc
"BARONRATH, IRELAND",24,9.648822920534036,9.5726460849531,9.389821679558855,20,9.651825881825161,9.560359818168406,9.377427690854901,4,0.012286266784693467,consignor_target_enc
BARTON HALL STABLES,1,7.313220387090301,9.201039743879896,9.389821679558855,1,7.313220387090301,9.189772481421755,9.377427690854901,0,0.011267262458140692,consignor_target_enc
BARTON SALES,299,9.660540161489065,9.651779045568995,9.389821679558855,278,9.674782844111112,9.664458012400827,9.377427690854901,21,0.012678966831831673,consignor_target_enc
BASFORD GRANGE STABLES,1,8.411832675758411,9.300913588304269,9.389821679558855,1,8.411832675758411,9.289646325846128,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"BAWNMORE RACING, IRELAND",2,7.7124742351991875,9.110263772165577,9.389821679558855,2,7.7124742351991875,9.099935448245615,9.377427690854901,0,0.010328323919962301,consignor_target_enc
BEARSTONE STUD,3,8.018490115707205,9.073360549439244,9.389821679558855,1,8.160518247477505,9.266799559638775,9.377427690854901,2,0.19343901019953158,consignor_target_enc
BECKHAMPTON HOUSE STABLES,116,9.696796611960004,9.672433522086896,9.389821679558855,114,9.703303636161795,9.677023317991884,9.377427690854901,2,0.004589795904987426,consignor_target_enc
BEDFORD HOUSE STABLES,242,9.832950294948535,9.815365826083866,9.389821679558855,232,9.809071807745827,9.791235273990003,9.377427690854901,10,0.0241305520938635,consignor_target_enc
"BEECHCOURT STABLES, IRELAND",1,8.411832675758411,9.300913588304269,9.389821679558855,0,,9.377427690854901,,1,0.0765141025506324,consignor_target_enc
BEECHDOWN FARM STABLES,245,9.54656958413324,9.540422607483265,9.389821679558855,237,9.525233623817257,9.519249577948337,9.377427690854901,8,0.02117302953492839,consignor_target_enc
BELLWOOD COTTAGE STABLES,30,9.647159122569194,9.582824761816608,9.389821679558855,27,9.567478909543285,9.516113715303181,9.377427690854901,3,0.06671104651342752,consignor_target_enc
BELSTANE RACING STABLES,99,8.875872009162544,8.923023355070463,9.389821679558855,94,8.839860753035357,8.891549881671851,9.377427690854901,5,0.03147347339861106,consignor_target_enc
BENSON RACING,1,8.85366542803745,9.341080202147818,9.389821679558855,0,,9.377427690854901,,1,0.03634748870708293,consignor_target_enc
BERKELEY HOUSE STABLES,16,9.140124387927408,9.236161807785656,9.389821679558855,14,8.967066219800687,9.138050166073276,9.377427690854901,2,0.0981116417123804,consignor_target_enc
"BETAGHSTOWN STUD, IRELAND",1,12.206072645530174,9.645844494647157,9.389821679558855,1,12.206072645530174,9.634577232189017,9.377427690854901,0,0.011267262458140692,consignor_target_enc
BETHELL RACING,39,9.24844122415473,9.277294378318837,9.389821679558855,36,9.209105331139229,9.245697148468722,9.377427690854901,3,0.03159722985011548,consignor_target_enc
"BEVERLEY HOUSE STABLES, MALTON",10,8.923727522082888,9.15677460082087,9.389821679558855,8,8.823185344489142,9.131097759136786,9.377427690854901,2,0.025676841684084906,consignor_target_enc
"BEVERLEY HOUSE STABLES, NEWMARKET",4,9.490148265943894,9.41848641852601,9.389821679558855,3,9.509036380161726,9.407798926848784,9.377427690854901,1,0.010687491677225935,consignor_target_enc
BLUE DIAMOND STUD FARM LTD.,14,9.521613339932026,9.46670014810987,9.389821679558855,14,9.521613339932026,9.46153598614989,9.377427690854901,0,0.005164161959980262,consignor_target_enc
BLUE MOUNTAIN STABLES,4,8.848510606236767,9.235161372895401,9.389821679558855,2,7.513725765969694,9.066810703374033,9.377427690854901,2,0.16835066952136835,consignor_target_enc
"BOHERNA STABLES, IRELAND",4,8.899141672264635,9.249627391760507,9.389821679558855,0,,9.377427690854901,,4,0.12780029909439428,consignor_target_enc
BONITA RACING STABLES,24,8.574438616215406,8.814257164257597,9.389821679558855,22,8.529705823530417,8.794618907069317,9.377427690854901,2,0.01963825718828005,consignor_target_enc
BOYDEN END STABLES,1,10.308952660644293,9.473379041475713,9.389821679558855,1,10.308952660644293,9.462111779017574,9.377427690854901,0,0.011267262458138916,consignor_target_enc
BRECKENBROUGH HOUSE STABLES,1,8.517193191416238,9.310491817000436,9.389821679558855,1,8.517193191416238,9.299224554542295,9.377427690854901,0,0.011267262458140692,consignor_target_enc
BRIAN BARR RACING,2,9.576524318832796,9.420938786104513,9.389821679558855,1,8.987196820661973,9.341952157201,9.377427690854901,1,0.07898662890351282,consignor_target_enc
BRIAN O'ROURKE BLOODSTOCK,2,6.684611727667927,8.9389533542437,9.389821679558855,2,6.684611727667927,8.928625030323738,9.377427690854901,0,0.010328323919962301,consignor_target_enc
BRICKFIELD EQUINE,3,8.944171139903593,9.286979247330718,9.389821679558855,2,8.05904782547916,9.157697713292277,9.377427690854901,1,0.12928153403844078,consignor_target_enc
BRICKFIELD STUD,8,9.12925170558501,9.274012802237147,9.389821679558855,6,8.572546511729962,9.07559724868305,9.377427690854901,2,0.19841555355409746,consignor_target_enc
BROOK FARM,2,7.600902459542082,9.091668476222727,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,1,0.040957763433357997,consignor_target_enc
BROOKHOUSE RACING LTD.,1,10.915088464214607,9.528482296345741,9.389821679558855,1,10.915088464214607,9.517215033887602,9.377427690854901,0,0.011267262458138916,consignor_target_enc
BULCHINS FARM,1,6.907755278982137,9.164179279506426,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,0,0.011267262458138916,consignor_target_enc
BURSEA LODGE,1,9.998797732340453,9.445183138902637,9.389821679558855,1,9.998797732340453,9.433915876444496,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"BUSHERSTOWN, IRELAND",1,11.407564949312402,9.573252885900088,9.389821679558855,1,11.407564949312402,9.561985623441947,9.377427690854901,0,0.011267262458140692,consignor_target_enc
"C. A. J. STABLES, IRELAND",2,8.352941157930218,9.217008259287416,9.389821679558855,2,8.352941157930218,9.206679935367454,9.377427690854901,0,0.010328323919962301,consignor_target_enc
CADLAND COTTAGE STABLES,19,8.54503756866493,8.836342434490422,9.389821679558855,14,8.322889855329944,8.762280620132008,9.377427690854901,5,0.07406181435841397,consignor_target_enc
CADLAND STABLES,4,8.855118920503806,9.237049462685984,9.389821679558855,2,8.261780379533242,9.19148647230129,9.377427690854901,2,0.04556299038469369,consignor_target_enc
CALDER PARK STABLES,3,9.575431501110382,9.432654715301515,9.389821679558855,3,9.575431501110382,9.423120877836935,9.377427690854901,0,0.009533837464580586,consignor_target_enc
CALNE STABLES,15,9.379836097735161,9.383830330464638,9.389821679558855,14,9.37891996694695,9.37829818524193,9.377427690854901,1,0.005532145222709062,consignor_target_enc
CARLBURG STABLES,160,9.671294260402075,9.654737049764238,9.389821679558855,155,9.63969015666689,9.623795461769195,9.377427690854901,5,0.030941587995043207,consignor_target_enc
CARMIN BLOODSTOCK,3,9.406269260276888,9.393617275109172,9.389821679558855,2,8.699514748210191,9.264442200414116,9.377427690854901,1,0.12917507469505551,consignor_target_enc
"CARRIGANOG RACING, IRELAND",48,9.312541597254311,9.325865749375787,9.389821679558855,46,9.24533650126631,9.268924213692843,9.377427690854901,2,0.05694153568294347,consignor_target_enc
CARRINGTON BLOODSTOCK,11,9.243949179635186,9.313412274836931,9.389821679558855,9,9.154143499408976,9.271661494906832,9.377427690854901,2,0.04175077993009957,consignor_target_enc
CASTLE FARM STABLES,13,9.123056388095753,9.239041297427537,9.389821679558855,12,9.076615753668571,9.213348452389631,9.377427690854901,1,0.0256928450379057,consignor_target_enc
"CASTLE STABLES, ARUNDEL",31,9.343736241301645,9.354976592096087,9.389821679558855,31,9.343736241301645,9.35195366802195,9.377427690854901,0,0.0030229240741359575,consignor_target_enc
"CASTLEFARM STUD, IRELAND",1,10.778956289890028,9.516106644134418,9.389821679558855,0,,9.377427690854901,,1,0.1386789532795163,consignor_target_enc
CASTRO STUD,1,6.684611727667927,9.143893502114226,9.389821679558855,1,6.684611727667927,9.132626239656085,9.377427690854901,0,0.011267262458140692,consignor_target_enc
CAVENDISH STABLES,16,8.424739129407945,8.795924725619834,9.389821679558855,9,7.582844800708996,8.527362111312105,9.377427690854901,7,0.2685626143077293,consignor_target_enc
CEDAR LODGE STABLES,96,9.123948112341187,9.149030524342853,9.389821679558855,90,9.107914456349869,9.134865779800373,9.377427690854901,6,0.014164744542480179,consignor_target_enc
CHARLIE CLOVER RACING,4,9.055830444957898,9.29439561253001,9.389821679558855,4,9.055830444957898,9.285542763455757,9.377427690854901,0,0.008852849074253655,consignor_target_enc
CHARNWOOD STABLES,65,8.690810469287054,8.784011963989961,9.389821679558855,57,8.613162116978502,8.727231605616772,9.377427690854901,8,0.05678035837318873,consignor_target_enc
CHESTNUT TREE STABLES,33,8.654647422256044,8.825618179768327,9.389821679558855,29,8.639510163659436,8.828719786017249,9.377427690854901,4,0.003101606248922195,consignor_target_enc
"CHINOOK STABLES, IRELAND",10,10.635194848176706,10.012508263867781,9.389821679558855,9,10.716495658803439,10.011723044093682,9.377427690854901,1,0.0007852197740998434,consignor_target_enc
"CHURCH VIEW STABLES, IRELAND",3,11.392123592087657,9.851891351680885,9.389821679558855,3,11.392123592087657,9.842357514216307,9.377427690854901,0,0.00953383746457881,consignor_target_enc
CISSWOOD STABLES,12,8.988324775703738,9.170823368365156,9.389821679558855,12,8.988324775703738,9.165189737136085,9.377427690854901,0,0.005633631229070346,consignor_target_enc
CLAREHAVEN STABLES,155,9.852577555886796,9.824531745200254,9.389821679558855,152,9.833184647194797,9.805051501741715,9.377427690854901,3,0.019480243458538382,consignor_target_enc
CLEAR HEIGHT STABLES,19,8.830923359781185,9.02364691832521,9.389821679558855,16,8.67008988716404,8.942142888583602,9.377427690854901,3,0.08150402974160897,consignor_target_enc
CLIFF STUD,4,8.281020639817275,9.073021382489832,9.389821679558855,4,8.281020639817275,9.064168533415579,9.377427690854901,0,0.008852849074253655,consignor_target_enc
"CLIFTON LODGE STABLES, IRELAND",10,8.021645367251775,8.705733523405316,9.389821679558855,10,8.021645367251775,8.699536529053338,9.377427690854901,0,0.006196994351977736,consignor_target_enc
"CLONANNY STABLES, IRELAND",2,11.281907735171949,9.705169355494371,9.389821679558855,2,11.281907735171949,9.69484103157441,9.377427690854901,0,0.010328323919962301,consignor_target_enc
"CLONEYGATH STABLES, IRELAND",1,10.491274217438248,9.489953728456982,9.389821679558855,0,,9.377427690854901,,1,0.11252603760208046,consignor_target_enc
"CLUNEMORE RACING STABLES, IRELAND",2,9.210340371976184,9.359908128295077,9.389821679558855,2,9.210340371976184,9.349579804375116,9.377427690854901,0,0.010328323919960525,consignor_target_enc
COLES RACING LTD.,4,8.668326821967073,9.183680291675488,9.389821679558855,2,8.688278320284162,9.262569462426445,9.377427690854901,2,0.0788891707509567,consignor_target_enc
COLLEGE FARM STABLES,8,7.992029896510375,8.768580887092863,9.389821679558855,8,7.992029896510375,8.761695337812888,9.377427690854901,0,0.006885549279974867,consignor_target_enc
"COMMONSTOWN RACING STABLES LTD., IRELAND",11,9.780526973629813,9.594476833596023,9.389821679558855,10,9.511735979993029,9.444581835423964,9.377427690854901,1,0.14989499817205854,consignor_target_enc
"COMMONSTOWN RACING STABLES, IRELAND",2,9.01381907792138,9.327154579285944,9.389821679558855,2,9.01381907792138,9.316826255365982,9.377427690854901,0,0.010328323919962301,consignor_target_enc
CONKWELL GRANGE STABLES,4,7.528981941429137,8.858153182950364,9.389821679558855,3,7.600902459542083,8.967460329782712,9.377427690854901,1,0.10930714683234832,consignor_target_enc
CONSIGN LTD.,100,9.041621818935447,9.073276351719393,9.389821679558855,87,9.022120688631853,9.0587502764899,9.377427690854901,13,0.014526075229493784,consignor_target_enc
COOLMORE,116,10.506168280957812,10.417569344338848,9.389821679558855,115,10.484831966462606,10.396239624413989,9.377427690854901,1,0.021329719924858992,consignor_target_enc
"COOLMORE, IRELAND",14,10.96231921505325,10.307111908597252,9.389821679558855,14,10.96231921505325,10.301947746637271,9.377427690854901,0,0.005164161959980262,consignor_target_enc
COOMBELANDS RACING STABLES,120,9.117286387550298,9.138250640781724,9.389821679558855,118,9.158518161446608,9.17562046843163,9.377427690854901,2,0.03736982764990593,consignor_target_enc
COOMBELANDS STABLES,7,8.208466687027617,8.90338138851658,9.389821679558855,7,8.208466687027617,8.896090806926019,9.377427690854901,0,0.007290581590561729,consignor_target_enc
COPPED HALL FARM & STUD,2,10.093561202598064,9.507111600065391,9.389821679558855,1,9.472704636443673,9.386089231362972,9.377427690854901,1,0.12102236870241967,consignor_target_enc
"COPPER BEECH STABLES, IRELAND",8,10.413130517828598,9.844625607678742,9.389821679558855,5,10.250555135774615,9.668470172494805,9.377427690854901,3,0.1761554351839365,consignor_target_enc
CORNBOROUGH MANOR STABLES,4,7.947476049822055,8.977722928205484,9.389821679558855,4,7.947476049822055,8.96887007913123,9.377427690854901,0,0.008852849074253655,consignor_target_enc
"CORRIN STUD, IRELAND",1,7.313220387090301,9.201039743879896,9.389821679558855,0,,9.377427690854901,,1,0.17638794697500515,consignor_target_enc
CRAIG LIDSTER RACING,10,8.746774236701544,9.068297958130199,9.389821679558855,6,8.890746902677739,9.194922395288465,9.377427690854901,4,0.12662443715826655,consignor_target_enc
"CRAMPSCASTLE STABLES, IRELAND",5,10.441057051293066,9.740233470136927,9.389821679558855,2,10.418297261126707,9.55090595256687,9.377427690854901,3,0.1893275175700566,consignor_target_enc
CROPREDY LAWN,1,8.612503371220562,9.319156378800828,9.389821679558855,1,8.612503371220562,9.307889116342688,9.377427690854901,0,0.011267262458140692,consignor_target_enc
CROSS FARM RACING STABLES,1,8.294049640102028,9.290206039608234,9.389821679558855,0,,9.377427690854901,,1,0.08722165124666681,consignor_target_enc
"CULLENTRA HOUSE STABLES, IRELAND",6,9.36438352223007,9.380282370560561,9.389821679558855,5,9.211934005906018,9.322263129205274,9.377427690854901,1,0.058019241355287576,consignor_target_enc
CULWORTH GROUNDS FARM,1,10.819778284410283,9.519817734545349,9.389821679558855,1,10.819778284410283,9.50855047208721,9.377427690854901,0,0.011267262458138916,consignor_target_enc
"CURRABEG STABLES, IRELAND",35,10.131816642028118,9.966928872590504,9.389821679558855,32,10.055382995807213,9.893965066056662,9.377427690854901,3,0.07296380653384205,consignor_target_enc
"CURRAGH HOUSE STABLES, IRELAND",3,8.90491012801813,9.277919013818687,9.389821679558855,1,6.907755278982137,9.152912017048287,9.377427690854901,2,0.1250069967704004,consignor_target_enc
"CURRAGH STUD STABLES, IRELAND",4,8.114833713307712,9.0255394034871,9.389821679558855,4,8.114833713307712,9.016686554412846,9.377427690854901,0,0.008852849074253655,consignor_target_enc
D. & L. RACING,1,8.006367567650246,9.2640531239308,9.389821679558855,1,8.006367567650246,9.25278586147266,9.377427690854901,0,0.011267262458140692,consignor_target_enc
DALE BLOODSTOCK,1,9.104979856318357,9.363926968355173,9.389821679558855,1,9.104979856318357,9.352659705897032,9.377427690854901,0,0.011267262458140692,consignor_target_enc
